,id_jugador,id_pais_jugador,id_pais_contra,fecha_partido,posicion,minutos_jugados
77007,,,,,,90
77008,,,,,,11
77009,,,,,,45
77010,,,,,,81
77011,,,,,,90
77012,,,,,,86
77013,,,,,,90
77014,,,,,,90
77015,,,,,,19
77016,,,,,,90
77017,,,,,,90
77018,,,,,,90
77019,,,,,,90
77020,,,,,,90
77021,,,,,,120
77022,,,,,,90
77023,,,,,,45
77024,,,,,,90
77025,,,,,,90
77026,,,,,,90
77027,,,,,,90
77028,,,,,,90
77029,,,,,,90
77030,,,,,,90
77031,,,,,,90
77032,,,,,,66
77033,,,,,,90
77034,,,,,,49
77035,,,,,,90
77036,,,,,,90
77037,,,,,,90
77038,,,,,,90
77039,,,,,,70
77040,,,,,,65
77041,,,,,,83
77042,,,,,,73
77043,,,,,,90
77044,,,,,,90
77045,,,,,,90
77046,,,,,,90
77047,,,,,,90
77048,,,,,,90
77049,,,,,,12
77050,,,,,,90
77051,,,,,,90
77052,,,,,,5
77053,,,,,,90
77054,,,,,,90
77055,,,,,,90
77056,,,,,,8
77057,,,,,,90
77058,,,,,,90
77059,,,,,,90
77060,,,,,,90
77061,,,,,,90
77062,,,,,,90
77063,,,,,,90
77064,,,,,,90
77065,,,,,,90
77066,,,,,,1
77067,,,,,,45
77068,,,,,,90
77069,,,,,,63
77070,,,,,,83
77071,,,,,,71
77072,,,,,,64
77073,,,,,,59
77074,,,,,,28
77075,,,,,,1
77076,,,,,,23
77077,,,,,,35
77078,,,,,,74
77079,,,,,,45
77080,,,,,,65
77081,,,,,,24
77082,,,,,,82
77083,,,,,,27
77084,,,,,,9
77085,,,,,,23
77086,,,,,,81
77087,,,,,,62
77088,,,,,,76
77089,,,,,,79
77090,,,,,,64
77091,,,,,,16
77092,,,,,,77
77093,,,,,,68
77094,,,,,,45
77095,,,,,,66
77096,,,,,,72
77097,,,,,,90
77098,,,,,,65
77099,,,,,,77
77100,,,,,,64
77101,,,,,,90
77102,,,,,,78
77103,,,,,,66
77104,,,,,,71
77105,,,,,,80
77106,,,,,,63
77107,,,,,,59
77108,,,,,,18
77109,,,,,,70
77110,,,,,,74
77111,,,,,,87
77112,,,,,,74
77113,,,,,,90
77114,,,,,,81
77115,,,,,,69
77116,,,,,,10
77117,,,,,,67
77118,,,,,,76
77119,,,,,,12
77120,,,,,,21
77121,,,,,,81
77122,,,,,,11
77123,,,,,,29
77124,,,,,,24
77125,,,,,,90
77126,,,,,,83
77127,,,,,,37
77128,,,,,,70
77129,,,,,,90
77130,,,,,,32
77131,,,,,,45
77132,,,,,,21
77133,,,,,,90
77134,,,,,,85
77135,,,,,,90
77136,,,,,,89
77137,,,,,,23
77138,,,,,,90
77139,,,,,,61
77140,,,,,,90
77141,,,,,,72
77142,,,,,,90
77143,,,,,,16
77144,,,,,,55
77145,,,,,,90
77146,,,,,,90
77147,,,,,,90
77148,,,,,,90
77149,,,,,,90
77150,,,,,,90
77151,,,,,,90
77152,,,,,,77
77153,,,,,,7
77154,,,,,,90
77155,,,,,,45
77156,,,,,,45
77157,,,,,,30
77158,,,,,,65
77159,,,,,,19
77160,,,,,,90
77161,,,,,,45
77162,,,,,,90
77163,,,,,,90
77164,,,,,,45
77165,,,,,,80
77166,,,,,,70
77167,,,,,,70
77168,,,,,,12
77169,,,,,,45
77170,,,,,,12
77171,,,,,,26
77172,,,,,,11
77173,,,,,,9
77174,,,,,,88
77175,,,,,,5
77176,,,,,,90
77177,,,,,,90
77178,,,,,,66
77179,,,,,,25
77180,,,,,,78
77181,,,,,,4
77182,,,,,,10
77183,,,,,,16
77184,,,,,,87
77185,,,,,,45
77186,,,,,,23
77187,,,,,,72
77188,,,,,,90
77189,,,,,,90
77190,,,,,,4
77191,,,,,,45
77192,,,,,,59
77193,,,,,,90
77194,,,,,,83
77195,,,,,,58
77196,,,,,,15
77197,,,,,,90
77198,,,,,,69
77199,,,,,,14
77200,,,,,,46
77201,,,,,,7
77202,,,,,,32
77203,,,,,,33
77204,,,,,,90
77205,,,,,,90
77206,,,,,,90
77207,,,,,,90
77208,,,,,,84
77209,,,,,,73
77210,,,,,,87
77211,,,,,,73
77212,,,,,,36
77213,,,,,,90
77214,,,,,,86
77215,,,,,,35
77216,,,,,,11
77217,,,,,,61
77218,,,,,,90
77219,,,,,,79
77220,,,,,,90
77221,,,,,,66
77222,,,,,,55
77223,,,,,,23
77224,,,,,,90
77225,,,,,,72
77226,,,,,,90
77227,,,,,,90
77228,,,,,,71
77229,,,,,,20
77230,,,,,,25
77231,,,,,,11
77232,,,,,,23
77233,,,,,,45
77234,,,,,,68
77235,,,,,,29
77236,,,,,,90
77237,,,,,,18
77238,,,,,,7
77239,,,,,,1
77240,,,,,,90
77241,,,,,,45
77242,,,,,,61
77243,,,,,,52
77244,,,,,,30
77245,,,,,,24
77246,,,,,,67
77247,,,,,,90
77248,,,,,,16
77249,,,,,,57
77250,,,,,,90
77251,,,,,,90
77252,,,,,,90
77253,,,,,,26
77254,,,,,,20
77255,,,,,,11
77256,,,,,,13
77257,,,,,,64
77258,,,,,,45
77259,,,,,,45
77260,,,,,,82
77261,,,,,,90
77262,,,,,,90
77263,,,,,,45
77264,,,,,,45
77265,,,,,,45
77266,,,,,,45
77267,,,,,,45
77268,,,,,,30
77269,,,,,,90
77270,,,,,,90
77271,,,,,,90
77272,,,,,,90
77273,,,,,,70
77274,,,,,,90
77275,,,,,,90
77276,,,,,,90
77277,,,,,,90
77278,,,,,,90
77279,,,,,,90
77280,,,,,,90
77281,,,,,,90
77282,,,,,,72
77283,,,,,,81
77284,,,,,,89
77285,,,,,,45
77286,,,,,,90
77287,,,,,,90
77288,,,,,,90
77289,,,,,,120
77290,,,,,,90
77291,,,,,,120
77292,,,,,,90
77293,,,,,,45
77294,,,,,,51
77295,,,,,,90
77296,,,,,,90
77297,,,,,,90
77298,,,,,,90
77299,,,,,,90
77300,,,,,,90
77301,,,,,,90
77302,,,,,,90
77303,,,,,,90
77304,,,,,,90
77305,,,,,,90
77306,,,,,,90
77307,,,,,,90
77308,,,,,,90
77309,,,,,,72
77310,,,,,,90
77311,,,,,,90
77312,,,,,,90
77313,,,,,,90
77314,,,,,,84
77315,,,,,,23
77316,,,,,,81
77317,,,,,,90
77318,,,,,,90
77319,,,,,,90
77320,,,,,,90
77321,,,,,,90
77322,,,,,,90
77323,,,,,,90
77324,,,,,,90
77325,,,,,,90
77326,,,,,,90
77327,,,,,,90
77328,,,,,,90
77329,,,,,,90
77330,,,,,,71
77331,,,,,,90
77332,,,,,,90
77333,,,,,,90
77334,,,,,,84
77335,,,,,,68
77336,,,,,,90
77337,,,,,,90
77338,,,,,,90
77339,,,,,,90
77340,,,,,,65
77341,,,,,,90
77342,,,,,,90
77343,,,,,,90
77344,,,,,,90
77345,,,,,,90
77346,,,,,,90
77347,,,,,,90
77348,,,,,,90
77349,,,,,,27
77350,,,,,,45
77351,,,,,,71
77352,,,,,,90
77353,,,,,,90
77354,,,,,,90
77355,,,,,,72
77356,,,,,,85
77357,,,,,,18
77358,,,,,,45
77359,,,,,,80
77360,,,,,,90
77361,,,,,,90
77362,,,,,,76
77363,,,,,,90
77364,,,,,,90
77365,,,,,,82
77366,,,,,,90
77367,,,,,,90
77368,,,,,,45
77369,,,,,,90
77370,,,,,,15
77371,,,,,,63
77372,,,,,,90
77373,,,,,,90
77374,,,,,,90
77375,,,,,,90
77376,,,,,,90
77377,,,,,,90
77378,,,,,,90
77379,,,,,,90
77380,,,,,,63
77381,,,,,,90
77382,,,,,,45
77383,,,,,,120
77384,,,,,,45
77385,,,,,,74
77386,,,,,,90
77387,,,,,,12
77388,,,,,,90
77389,,,,,,1
77390,,,,,,90
77391,,,,,,83
77392,,,,,,90
77393,,,,,,90
77394,,,,,,69
77395,,,,,,90
77396,,,,,,90
77397,,,,,,90
77398,,,,,,90
77399,,,,,,90
77400,,,,,,90
77401,,,,,,90
77402,,,,,,90
77403,,,,,,90
77404,,,,,,90
77405,,,,,,90
77406,,,,,,1
77407,,,,,,90
77408,,,,,,90
77409,,,,,,90
77410,,,,,,90
77411,,,,,,30
77412,,,,,,90
77413,,,,,,90
77414,,,,,,90
77415,,,,,,90
77416,,,,,,90
77417,,,,,,90
77418,,,,,,90
77419,,,,,,45
77420,,,,,,90
77421,,,,,,90
77422,,,,,,90
77423,,,,,,35
77424,,,,,,90
77425,,,,,,7
77426,,,,,,74
77427,,,,,,11
77428,,,,,,45
77429,,,,,,90
77430,,,,,,27
77431,,,,,,90
77432,,,,,,90
77433,,,,,,90
77434,,,,,,90
77435,,,,,,84
77436,,,,,,90
77437,,,,,,90
77438,,,,,,90
77439,,,,,,90
77440,,,,,,76
77441,,,,,,78
77442,,,,,,45
77443,,,,,,89
77444,,,,,,90
77445,,,,,,63
77446,,,,,,90
77447,,,,,,90
77448,,,,,,90
77449,,,,,,90
77450,,,,,,90
77451,,,,,,90
77452,,,,,,90
77453,,,,,,90
77454,,,,,,88
77455,,,,,,77
77456,,,,,,90
77457,,,,,,120
77458,,,,,,90
77459,,,,,,90
77460,,,,,,90
77461,,,,,,90
77462,,,,,,90
77463,,,,,,90
77464,,,,,,117
77465,,,,,,120
77466,,,,,,90
77467,,,,,,90
77468,,,,,,66
77469,,,,,,90
77470,,,,,,90
77471,,,,,,45
77472,,,,,,62
77473,,,,,,90
77474,,,,,,90
77475,,,,,,90
77476,,,,,,45
77477,,,,,,90
77478,,,,,,90
77479,,,,,,90
77480,,,,,,62
77481,,,,,,45
77482,,,,,,90
77483,,,,,,62
77484,,,,,,62
77485,,,,,,90
77486,,,,,,90
77487,,,,,,90
77488,,,,,,90
77489,,,,,,80
77490,,,,,,90
77491,,,,,,90
77492,,,,,,90
77493,,,,,,75
77494,,,,,,90
77495,,,,,,82
77496,,,,,,67
77497,,,,,,69
77498,,,,,,45
77499,,,,,,90
77500,,,,,,45
77501,,,,,,54
77502,,,,,,45
77503,,,,,,90
77504,,,,,,78
77505,,,,,,90
77506,,,,,,90
77507,,,,,,90
77508,,,,,,90
77509,,,,,,120
77510,,,,,,90
77511,,,,,,76
77512,,,,,,90
77513,,,,,,90
77514,,,,,,81
77515,,,,,,90
77516,,,,,,90
77517,,,,,,90
77518,,,,,,90
77519,,,,,,90
77520,,,,,,76
77521,,,,,,88
77522,,,,,,90
77523,,,,,,90
77524,,,,,,90
77525,,,,,,90
77526,,,,,,90
77527,,,,,,90
77528,,,,,,70
77529,,,,,,60
77530,,,,,,80
77531,,,,,,76
77532,,,,,,90
77533,,,,,,90
77534,,,,,,90
77535,,,,,,8
77536,,,,,,90
77537,,,,,,72
77538,,,,,,45
77539,,,,,,56
77540,,,,,,12
77541,,,,,,27
77542,,,,,,90
77543,,,,,,73
77544,,,,,,64
77545,,,,,,74
77546,,,,,,19
77547,,,,,,86
77548,,,,,,90
77549,,,,,,82
77550,,,,,,74
77551,,,,,,23
77552,,,,,,90
77553,,,,,,74
77554,,,,,,81
77555,,,,,,73
77556,,,,,,86
77557,,,,,,24
77558,,,,,,70
77559,,,,,,90
77560,,,,,,88
77561,,,,,,9
77562,,,,,,76
77563,,,,,,81
77564,,,,,,79
77565,,,,,,68
77566,,,,,,6
77567,,,,,,85
77568,,,,,,63
77569,,,,,,23
77570,,,,,,2
77571,,,,,,8
77572,,,,,,74
77573,,,,,,69
77574,,,,,,12
77575,,,,,,25
77576,,,,,,61
77577,,,,,,86
77578,,,,,,90
77579,,,,,,17
77580,,,,,,45
77581,,,,,,18
77582,,,,,,73
77583,,,,,,18
77584,,,,,,12
77585,,,,,,72
77586,,,,,,85
77587,,,,,,63
77588,,,,,,17
77589,,,,,,57
77590,,,,,,31
77591,,,,,,6
77592,,,,,,6
77593,,,,,,10
77594,,,,,,2
77595,,,,,,15
77596,,,,,,25
77597,,,,,,62
77598,,,,,,84
77599,,,,,,79
77600,,,,,,73
77601,,,,,,59
77602,,,,,,84
77603,,,,,,50
77604,,,,,,12
77605,,,,,,90
77606,,,,,,29
77607,,,,,,90
77608,,,,,,90
77609,,,,,,87
77610,,,,,,90
77611,,,,,,90
77612,,,,,,90
77613,,,,,,84
77614,,,,,,90
77615,,,,,,90
77616,,,,,,120
77617,,,,,,90
77618,,,,,,90
77619,,,,,,90
77620,,,,,,90
77621,,,,,,90
77622,,,,,,90
77623,,,,,,90
77624,,,,,,90
77625,,,,,,90
77626,,,,,,88
77627,,,,,,90
77628,,,,,,45
77629,,,,,,90
77630,,,,,,90
77631,,,,,,90
77632,,,,,,90
77633,,,,,,90
77634,,,,,,90
77635,,,,,,90
77636,,,,,,90
77637,,,,,,120
77638,,,,,,90
77639,,,,,,90
77640,,,,,,90
77641,,,,,,90
77642,,,,,,90
77643,,,,,,90
77644,,,,,,90
77645,,,,,,90
77646,,,,,,90
77647,,,,,,90
77648,,,,,,90
77649,,,,,,90
77650,,,,,,90
77651,,,,,,90
77652,,,,,,90
77653,,,,,,90
77654,,,,,,90
77655,,,,,,90
77656,,,,,,90
77657,,,,,,90
77658,,,,,,90
77659,,,,,,90
77660,,,,,,90
77661,,,,,,90
77662,,,,,,90
77663,,,,,,90
77664,,,,,,75
77665,,,,,,90
77666,,,,,,90
77667,,,,,,29
77668,,,,,,45
77669,,,,,,90
77670,,,,,,45
77671,,,,,,6
77672,,,,,,32
77673,,,,,,74
77674,,,,,,90
77675,,,,,,17
77676,,,,,,15
77677,,,,,,1
77678,,,,,,25
77679,,,,,,60
77680,,,,,,90
77681,,,,,,90
77682,,,,,,90
77683,,,,,,90
77684,,,,,,90
77685,,,,,,90
77686,,,,,,90
77687,,,,,,45
77688,,,,,,28
77689,,,,,,90
77690,,,,,,90
77691,,,,,,90
77692,,,,,,90
77693,,,,,,90
77694,,,,,,90
77695,,,,,,90
77696,,,,,,90
77697,,,,,,90
77698,,,,,,90
77699,,,,,,90
77700,,,,,,90
77701,,,,,,90
77702,,,,,,90
77703,,,,,,90
77704,,,,,,90
77705,,,,,,90
77706,,,,,,90
77707,,,,,,90
77708,,,,,,90
77709,,,,,,90
77710,,,,,,90
77711,,,,,,45
77712,,,,,,6
77713,,,,,,90
77714,,,,,,45
77715,,,,,,64
77716,,,,,,9
77717,,,,,,87
77718,,,,,,24
77719,,,,,,90
77720,,,,,,82
77721,,,,,,45
77722,,,,,,29
77723,,,,,,90
77724,,,,,,30
77725,,,,,,67
77726,,,,,,90
77727,,,,,,89
77728,,,,,,90
77729,,,,,,90
77730,,,,,,23
77731,,,,,,90
77732,,,,,,90
77733,,,,,,90
77734,,,,,,22
77735,,,,,,79
77736,,,,,,45
77737,,,,,,66
77738,,,,,,33
77739,,,,,,45
77740,,,,,,36
77741,,,,,,45
77742,,,,,,14
77743,,,,,,45
77744,,,,,,45
77745,,,,,,45
77746,,,,,,90
77747,,,,,,71
77748,,,,,,60
77749,,,,,,90
77750,,,,,,90
77751,,,,,,90
77752,,,,,,90
77753,,,,,,90
77754,,,,,,120
77755,,,,,,90
77756,,,,,,90
77757,,,,,,12
77758,,,,,,68
77759,,,,,,3
77760,,,,,,90
77761,,,,,,90
77762,,,,,,90
77763,,,,,,90
77764,,,,,,90
77765,,,,,,90
77766,,,,,,90
77767,,,,,,90
77768,,,,,,90
77769,,,,,,90
77770,,,,,,90
77771,,,,,,90
77772,,,,,,90
77773,,,,,,90
77774,,,,,,90
77775,,,,,,90
77776,,,,,,90
77777,,,,,,88
77778,,,,,,90
77779,,,,,,90
77780,,,,,,90
77781,,,,,,90
77782,,,,,,90
77783,,,,,,90
77784,,,,,,90
77785,,,,,,70
77786,,,,,,90
77787,,,,,,90
77788,,,,,,90
77789,,,,,,90
77790,,,,,,90
77791,,,,,,90
77792,,,,,,90
77793,,,,,,90
77794,,,,,,90
77795,,,,,,90
77796,,,,,,90
77797,,,,,,90
77798,,,,,,90
77799,,,,,,90
77800,,,,,,90
77801,,,,,,90
77802,,,,,,90
77803,,,,,,90
77804,,,,,,90
77805,,,,,,45
77806,,,,,,90
77807,,,,,,90
77808,,,,,,90
77809,,,,,,17
77810,,,,,,80
77811,,,,,,90
77812,,,,,,90
77813,,,,,,90
77814,,,,,,90
77815,,,,,,45
77816,,,,,,45
77817,,,,,,45
77818,,,,,,90
77819,,,,,,90
77820,,,,,,90
77821,,,,,,90
77822,,,,,,90
77823,,,,,,90
77824,,,,,,90
77825,,,,,,90
77826,,,,,,90
77827,,,,,,45
77828,,,,,,62
77829,,,,,,61
77830,,,,,,33
77831,,,,,,90
77832,,,,,,90
77833,,,,,,52
77834,,,,,,21
77835,,,,,,45
77836,,,,,,15
77837,,,,,,88
77838,,,,,,78
77839,,,,,,90
77840,,,,,,66
77841,,,,,,13
77842,,,,,,5
77843,,,,,,45
77844,,,,,,4
77845,,,,,,45
77846,,,,,,60
77847,,,,,,45
77848,,,,,,45
77849,,,,,,90
77850,,,,,,4
77851,,,,,,16
77852,,,,,,52
77853,,,,,,45
77854,,,,,,19
77855,,,,,,58
77856,,,,,,4
77857,,,,,,22
77858,,,,,,90
77859,,,,,,45
77860,,,,,,90
77861,,,,,,60
77862,,,,,,90
77863,,,,,,74
77864,,,,,,45
77865,,,,,,90
77866,,,,,,90
77867,,,,,,2
77868,,,,,,7
77869,,,,,,77
77870,,,,,,1
77871,,,,,,8
77872,,,,,,19
77873,,,,,,64
77874,,,,,,45
77875,,,,,,90
77876,,,,,,32
77877,,,,,,45
77878,,,,,,58
77879,,,,,,90
77880,,,,,,90
77881,,,,,,45
77882,,,,,,90
77883,,,,,,45
77884,,,,,,64
77885,,,,,,67
77886,,,,,,90
77887,,,,,,49
77888,,,,,,71
77889,,,,,,29
77890,,,,,,82
77891,,,,,,63
77892,,,,,,90
77893,,,,,,20
77894,,,,,,22
77895,,,,,,32
77896,,,,,,90
77897,,,,,,45
77898,,,,,,8
77899,,,,,,15
77900,,,,,,20
77901,,,,,,37
77902,,,,,,25
77903,,,,,,90
77904,,,,,,17
77905,,,,,,32
77906,,,,,,90
77907,,,,,,90
77908,,,,,,90
77909,,,,,,61
77910,,,,,,2
77911,,,,,,29
77912,,,,,,20
77913,,,,,,37
77914,,,,,,90
77915,,,,,,13
77916,,,,,,90
77917,,,,,,12
77918,,,,,,90
77919,,,,,,90
77920,,,,,,90
77921,,,,,,90
77922,,,,,,69
77923,,,,,,5
77924,,,,,,90
77925,,,,,,45
77926,,,,,,86
77927,,,,,,90
77928,,,,,,70
77929,,,,,,47
77930,,,,,,90
77931,,,,,,90
77932,,,,,,17
77933,,,,,,19
77934,,,,,,27
77935,,,,,,20
77936,,,,,,81
77937,,,,,,90
77938,,,,,,90
77939,,,,,,4
77940,,,,,,1
77941,,,,,,23
77942,,,,,,96
77943,,,,,,90
77944,,,,,,90
77945,,,,,,90
77946,,,,,,90
77947,,,,,,90
77948,,,,,,90
77949,,,,,,90
77950,,,,,,90
77951,,,,,,90
77952,,,,,,90
77953,,,,,,90
77954,,,,,,90
77955,,,,,,90
77956,,,,,,90
77957,,,,,,90
77958,,,,,,90
77959,,,,,,90
77960,,,,,,90
77961,,,,,,9
77962,,,,,,90
77963,,,,,,90
77964,,,,,,90
77965,,,,,,80
77966,,,,,,29
77967,,,,,,33
77968,,,,,,45
77969,,,,,,4
77970,,,,,,90
77971,,,,,,90
77972,,,,,,75
77973,,,,,,90
77974,,,,,,90
77975,,,,,,90
77976,,,,,,90
77977,,,,,,90
77978,,,,,,89
77979,,,,,,90
77980,,,,,,90
77981,,,,,,90
77982,,,,,,6
77983,,,,,,90
77984,,,,,,90
77985,,,,,,90
77986,,,,,,90
77987,,,,,,90
77988,,,,,,90
77989,,,,,,90
77990,,,,,,90
77991,,,,,,90
77992,,,,,,90
77993,,,,,,90
77994,,,,,,90
77995,,,,,,90
77996,,,,,,90
77997,,,,,,90
77998,,,,,,90
77999,,,,,,90
78000,,,,,,90
78001,,,,,,90
78002,,,,,,90
78003,,,,,,90
78004,,,,,,90
78005,,,,,,68
78006,,,,,,28
78007,,,,,,60
78008,,,,,,75
78009,,,,,,24
78010,,,,,,58
78011,,,,,,65
78012,,,,,,29
78013,,,,,,65
78014,,,,,,18
78015,,,,,,24
78016,,,,,,14
78017,,,,,,18
78018,,,,,,10
78019,,,,,,25
78020,,,,,,76
78021,,,,,,77
78022,,,,,,90
78023,,,,,,76
78024,,,,,,90
78025,,,,,,90
78026,,,,,,89
78027,,,,,,90
78028,,,,,,87
78029,,,,,,21
78030,,,,,,45
78031,,,,,,67
78032,,,,,,73
78033,,,,,,90
78034,,,,,,86
78035,,,,,,90
78036,,,,,,28
78037,,,,,,69
78038,,,,,,80
78039,,,,,,18
78040,,,,,,90
78041,,,,,,1
78042,,,,,,9
78043,,,,,,90
78044,,,,,,11
78045,,,,,,79
78046,,,,,,77
78047,,,,,,90
78048,,,,,,24
78049,,,,,,85
78050,,,,,,64
78051,,,,,,80
78052,,,,,,3
78053,,,,,,64
78054,,,,,,90
78055,,,,,,90
78056,,,,,,76
78057,,,,,,90
78058,,,,,,45
78059,,,,,,90
78060,,,,,,90
78061,,,,,,90
78062,,,,,,56
78063,,,,,,90
78064,,,,,,22
78065,,,,,,90
78066,,,,,,90
78067,,,,,,90
78068,,,,,,90
78069,,,,,,90
78070,,,,,,90
78071,,,,,,90
78072,,,,,,90
78073,,,,,,90
78074,,,,,,90
78075,,,,,,90
78076,,,,,,90
78077,,,,,,90
78078,,,,,,90
78079,,,,,,90
78080,,,,,,90
78081,,,,,,52
78082,,,,,,90
78083,,,,,,90
78084,,,,,,90
78085,,,,,,59
78086,,,,,,90
78087,,,,,,79
78088,,,,,,90
78089,,,,,,90
78090,,,,,,90
78091,,,,,,90
78092,,,,,,90
78093,,,,,,90
78094,,,,,,29
78095,,,,,,90
78096,,,,,,80
78097,,,,,,120
78098,,,,,,45
78099,,,,,,90
78100,,,,,,16
78101,,,,,,71
78102,,,,,,64
78103,,,,,,64
78104,,,,,,25
78105,,,,,,86
78106,,,,,,90
78107,,,,,,45
78108,,,,,,81
78109,,,,,,60
78110,,,,,,38
78111,,,,,,10
78112,,,,,,90
78113,,,,,,27
78114,,,,,,21
78115,,,,,,45
78116,,,,,,90
78117,,,,,,10
78118,,,,,,45
78119,,,,,,90
78120,,,,,,24
78121,,,,,,72
78122,,,,,,13
78123,,,,,,70
78124,,,,,,32
78125,,,,,,70
78126,,,,,,15
78127,,,,,,78
78128,,,,,,2
78129,,,,,,24
78130,,,,,,1
78131,,,,,,67
78132,,,,,,4
78133,,,,,,25
78134,,,,,,26
78135,,,,,,90
78136,,,,,,17
78137,,,,,,25
78138,,,,,,1
78139,,,,,,30
78140,,,,,,11
78141,,,,,,77
78142,,,,,,75
78143,,,,,,11
78144,,,,,,76
78145,,,,,,79
78146,,,,,,79
78147,,,,,,41
78148,,,,,,24
78149,,,,,,13
78150,,,,,,73
78151,,,,,,25
78152,,,,,,64
78153,,,,,,24
78154,,,,,,65
78155,,,,,,12
78156,,,,,,65
78157,,,,,,15
78158,,,,,,90
78159,,,,,,15
78160,,,,,,59
78161,,,,,,85
78162,,,,,,29
78163,,,,,,84
78164,,,,,,90
78165,,,,,,66
78166,,,,,,87
78167,,,,,,77
78168,,,,,,82
78169,,,,,,88
78170,,,,,,90
78171,,,,,,75
78172,,,,,,12
78173,,,,,,89
78174,,,,,,88
78175,,,,,,90
78176,,,,,,90
78177,,,,,,90
78178,,,,,,90
78179,,,,,,30
78180,,,,,,86
78181,,,,,,90
78182,,,,,,36
78183,,,,,,90
78184,,,,,,90
78185,,,,,,45
78186,,,,,,90
78187,,,,,,90
78188,,,,,,90
78189,,,,,,77
78190,,,,,,45
78191,,,,,,84
78192,,,,,,90
78193,,,,,,32
78194,,,,,,77
78195,,,,,,31
78196,,,,,,90
78197,,,,,,73
78198,,,,,,84
78199,,,,,,90
78200,,,,,,90
78201,,,,,,90
78202,,,,,,120
78203,,,,,,90
78204,,,,,,90
78205,,,,,,90
78206,,,,,,88
78207,,,,,,90
78208,,,,,,90
78209,,,,,,45
78210,,,,,,27
78211,,,,,,90
78212,,,,,,90
78213,,,,,,90
78214,,,,,,90
78215,,,,,,90
78216,,,,,,27
78217,,,,,,90
78218,,,,,,90
78219,,,,,,90
78220,,,,,,120
78221,,,,,,90
78222,,,,,,90
78223,,,,,,90
78224,,,,,,90
78225,,,,,,90
78226,,,,,,90
78227,,,,,,87
78228,,,,,,90
78229,,,,,,26
78230,,,,,,1
78231,,,,,,90
78232,,,,,,8
78233,,,,,,90
78234,,,,,,85
78235,,,,,,90
78236,,,,,,58
78237,,,,,,73
78238,,,,,,26
78239,,,,,,69
78240,,,,,,63
78241,,,,,,10
78242,,,,,,59
78243,,,,,,3
78244,,,,,,60
78245,,,,,,90
78246,,,,,,33
78247,,,,,,57
78248,,,,,,71
78249,,,,,,90
78250,,,,,,10
78251,,,,,,16
78252,,,,,,14
78253,,,,,,45
78254,,,,,,15
78255,,,,,,33
78256,,,,,,81
78257,,,,,,16
78258,,,,,,30
78259,,,,,,90
78260,,,,,,90
78261,,,,,,90
78262,,,,,,90
78263,,,,,,90
78264,,,,,,90
78265,,,,,,83
78266,,,,,,41
78267,,,,,,90
78268,,,,,,90
78269,,,,,,90
78270,,,,,,120
78271,,,,,,120
78272,,,,,,90
78273,,,,,,60
78274,,,,,,10
78275,,,,,,45
78276,,,,,,78
78277,,,,,,16
78278,,,,,,90
78279,,,,,,25
78280,,,,,,90
78281,,,,,,31
78282,,,,,,90
78283,,,,,,30
78284,,,,,,30
78285,,,,,,11
78286,,,,,,16
78287,,,,,,104
78288,,,,,,22
78289,,,,,,90
78290,,,,,,90
78291,,,,,,29
78292,,,,,,90
78293,,,,,,90
78294,,,,,,90
78295,,,,,,34
78296,,,,,,65
78297,,,,,,62
78298,,,,,,17
78299,,,,,,29
78300,,,,,,17
78301,,,,,,72
78302,,,,,,63
78303,,,,,,90
78304,,,,,,69
78305,,,,,,66
78306,,,,,,33
78307,,,,,,63
78308,,,,,,45
78309,,,,,,120
78310,,,,,,44
78311,,,,,,20
78312,,,,,,1
78313,,,,,,22
78314,,,,,,62
78315,,,,,,11
78316,,,,,,45
78317,,,,,,81
78318,,,,,,16
78319,,,,,,21
78320,,,,,,12
78321,,,,,,6
78322,,,,,,63
78323,,,,,,11
78324,,,,,,23
78325,,,,,,15
78326,,,,,,20
78327,,,,,,16
78328,,,,,,17
78329,,,,,,61
78330,,,,,,28
78331,,,,,,29
78332,,,,,,77
78333,,,,,,45
78334,,,,,,90
78335,,,,,,90
78336,,,,,,72
78337,,,,,,90
78338,,,,,,90
78339,,,,,,23
78340,,,,,,16
78341,,,,,,90
78342,,,,,,90
78343,,,,,,90
78344,,,,,,90
78345,,,,,,90
78346,,,,,,80
78347,,,,,,56
78348,,,,,,78
78349,,,,,,55
78350,,,,,,21
78351,,,,,,75
78352,,,,,,3
78353,,,,,,22
78354,,,,,,42
78355,,,,,,9
78356,,,,,,16
78357,,,,,,78
78358,,,,,,90
78359,,,,,,90
78360,,,,,,90
78361,,,,,,29
78362,,,,,,90
78363,,,,,,85
78364,,,,,,90
78365,,,,,,90
78366,,,,,,90
78367,,,,,,90
78368,,,,,,15
78369,,,,,,87
78370,,,,,,30
78371,,,,,,90
78372,,,,,,70
78373,,,,,,90
78374,,,,,,9
78375,,,,,,12
78376,,,,,,24
78377,,,,,,90
78378,,,,,,45
78379,,,,,,45
78380,,,,,,8
78381,,,,,,90
78382,,,,,,82
78383,,,,,,90
78384,,,,,,90
78385,,,,,,1
78386,,,,,,75
78387,,,,,,59
78388,,,,,,6
78389,,,,,,90
78390,,,,,,1
78391,,,,,,63
78392,,,,,,90
78393,,,,,,90
78394,,,,,,90
78395,,,,,,90
78396,,,,,,90
78397,,,,,,90
78398,,,,,,90
78399,,,,,,90
78400,,,,,,90
78401,,,,,,90
