id_jugador,nombre,url_jugador,nombre_tfmk,fecha_nacimiento,edad,id_pais,altura,posicion,id_club_anterior,pie,fecha_fichaje,id_club,id_temporada,foto_jugador
1231905,Antonio Fernández,/antonio-fernandez/profil/spieler/1231905,antonio-fernandez,09/09/1999,24,157,1.78,Lateral derecho,64623,derecho,01/01/2024,62573,2024,1231905
671803,João Tomaz,/joao-tomaz/profil/spieler/671803,joao-tomaz,13/08/1999,24,136,-,Pivote,7790, ,01/01/2023,62573,2024,671803
1231901,Carlos Rojas,/carlos-rojas/profil/spieler/1231901,carlos-rojas,25/11/2004,19,157,-,Centrocampista,54044, ,01/01/2024,62573,2024,1231901
1239318,Daniel Campos,/daniel-campos/profil/spieler/1239318,daniel-campos,17/04/2003,21,26,-,Centrocampista,515,derecho,01/02/2024,62573,2024,1239318
935610,Junior,/junior/profil/spieler/935610,junior,18/10/2002,21,157,-,Mediocentro,40270, ,01/07/2023,62573,2024,935610
264901,Sergio Crespo,/sergio-crespo/profil/spieler/264901,sergio-crespo,29/09/1992,31,5,-,Mediocentro,28633, ,01/01/2022,62573,2024,264901
1231904,Soane Deminguet Folituu,/soane-deminguet-folituu/profil/spieler/1231904,soane-deminguet-folituu,07/07/1998,26,50,1.80,Mediocentro ofensivo,-,derecho,,62573,2024,1231904
441618,Álex Poves,/alex-poves/profil/spieler/441618,alex-poves,09/03/1992,32,157,-,Extremo izquierdo,18458, ,26/01/2023,62573,2024,441618
1056771,Gabi García,/gabi-garcia/profil/spieler/1056771,gabi-garcia,14/10/2003,20,157,1.70,Extremo derecho,41617,izquierdo,10/01/2024,62573,2024,1056771
274547,Xavi Puerto,/xavi-puerto/profil/spieler/274547,xavi-puerto,12/09/1991,32,157,1.74,Extremo derecho,64780, ,28/07/2023,62573,2024,274547
92951,Chirri Monje,/chirri-monje/profil/spieler/92951,chirri-monje,06/06/1990,34,157,1.67,Extremo derecho,515,derecho,01/08/2023,62573,2024,92951
73046,David Corominas,/david-corominas/profil/spieler/73046,david-corominas,29/09/1985,38,157,1.68,Extremo derecho,40270,derecho,01/07/2023,62573,2024,73046
276000,Iván Guzmán,/ivan-guzman/profil/spieler/276000,ivan-guzman,31/01/1991,33,157,1.74,Extremo derecho,50213,derecho,01/08/2023,62573,2024,276000
486248,Manuel Calvo,/manuel-calvo/profil/spieler/486248,manuel-calvo,16/05/1997,27,157,-,Delantero centro,38208, ,01/01/2024,62573,2024,486248
155894,Víctor Bernat,/victor-bernat/profil/spieler/155894,victor-bernat,17/05/1987,37,5,-,Delantero centro,26326, ,01/07/2023,62573,2024,155894
687817,Adrià Collet,/adria-collet/profil/spieler/687817,adria-collet,21/10/1999,24,157,1.78,Portero,47420,derecho,01/07/2022,10854,2024,687817
928034,José Bejarano,/jose-bejarano/profil/spieler/928034,jose-bejarano,10/02/2002,22,157,1.86,Portero,64779,derecho,21/07/2022,10854,2024,928034
65841,Josep Antoni,/josep-antoni/profil/spieler/65841,josep-antoni,03/12/1985,38,5,1.81,Portero,41916,derecho,18/08/2022,10854,2024,65841
166101,Moisés San Nicolás,/moises-san-nicolas/profil/spieler/166101,moises-san-nicolas,17/09/1993,30,5,1.88,Defensa central,64780,derecho,01/07/2023,10854,2024,166101
328920,Robert Ramos,/robert-ramos/profil/spieler/328920,robert-ramos,11/12/1992,31,157,1.82,Defensa central,515, ,08/09/2020,10854,2024,328920
682589,Guillem Jiménez,/guillem-jimenez/profil/spieler/682589,guillem-jimenez,12/04/1999,25,157,-,Lateral izquierdo,61118, ,04/07/2023,10854,2024,682589
520841,David Crespo,/david-crespo/profil/spieler/520841,david-crespo,26/08/1995,28,157,-,Lateral derecho,6638, ,24/01/2023,10854,2024,520841
65303,Dani Toribio,/dani-toribio/profil/spieler/65303,dani-toribio,05/10/1988,35,157,1.75,Mediocentro,33593,izquierdo,01/07/2022,10854,2024,65303
490490,Octavio Páez,/octavio-paez/profil/spieler/490490,octavio-paez,28/02/2000,24,182,1.81,Mediocentro ofensivo,515,derecho,01/08/2022,10854,2024,490490
813518,Mario Mourelo,/mario-mourelo/profil/spieler/813518,mario-mourelo,03/01/1997,27,157,1.76,Extremo izquierdo,27462,izquierdo,01/09/2022,10854,2024,813518
293202,Jordi Aláez,/jordi-alaez/profil/spieler/293202,jordi-alaez,23/01/1998,26,5,1.75,Extremo izquierdo,515, ,29/03/2023,10854,2024,293202
247909,Rufo,/rufo/profil/spieler/247909,rufo,13/01/1993,31,157,1.77,Mediapunta,515,izquierdo,06/09/2023,10854,2024,247909
210734,Cristian Novoa,/cristian-novoa/profil/spieler/210734,cristian-novoa,09/07/1991,33,182,1.73,Delantero centro,515,derecho,08/09/2022,10854,2024,210734
103826,Marc Nierga,/marc-nierga/profil/spieler/103826,marc-nierga,15/04/1992,32,157,1.84,Delantero centro,18446,derecho,03/07/2023,10854,2024,103826
677212,Mikel Bueno,/mikel-bueno/profil/spieler/677212,mikel-bueno,24/12/1993,30,157,1.85,Delantero centro,61423,derecho,21/01/2024,10854,2024,677212
1240208,Thyaguinho,/thyaguinho/profil/spieler/1240208,thyaguinho,26/03/2001,23,26,-,Delantero centro,75, ,01/02/2024,62573,2024,1240208
981151,Léo Novack,/leo-novack/profil/spieler/981151,leo-novack,14/02/2002,22,26,1.81,Delantero centro,515, ,08/02/2024,62573,2024,981151
1064701,Miguel Ponce,/miguel-ponce/profil/spieler/1064701,miguel-ponce,07/10/2004,19,157,-,Delantero,12318, ,01/07/2023,62573,2024,1064701
810205,Juanpe Navarro,/juanpe-navarro/profil/spieler/810205,juanpe-navarro,21/08/1998,25,157,-,Portero,56725,derecho,06/08/2023,28633,2024,810205
158873,Alex Ruiz,/alex-ruiz/profil/spieler/158873,alex-ruiz,03/09/1991,32,50,1.87,Portero,11910,derecho,01/07/2023,28633,2024,158873
352576,Christian Garcia,/christian-garcia/profil/spieler/352576,christian-garcia,04/02/1999,25,5,-,Defensa central,37153, ,01/07/2022,28633,2024,352576
697710,Luca,/luca/profil/spieler/697710,luca,06/01/2001,23,136,1.81,Defensa central,3323, ,11/07/2023,28633,2024,697710
512060,Chete,/chete/profil/spieler/512060,chete,12/05/1995,29,157,1.81,Defensa central,41916, ,05/07/2024,28633,2024,512060
938368,Eric Ruiz,/eric-ruiz/profil/spieler/938368,eric-ruiz,23/04/1999,25,157,-,Defensa central,41916, ,01/07/2024,28633,2024,938368
455258,Pablo Lluch,/pablo-lluch/profil/spieler/455258,pablo-lluch,11/04/1997,27,157,-,Defensa central,18166, ,04/07/2024,28633,2024,455258
795054,Pedro Correia,/pedro-correia/profil/spieler/795054,pedro-correia,25/02/2005,19,136,2.01,Defensa central,15563,derecho,01/07/2024,28633,2024,795054
547255,Dacu,/dacu/profil/spieler/547255,dacu,16/05/2001,23,5,1.71,Lateral izquierdo,40270,izquierdo,17/08/2022,28633,2024,547255
863915,Marcos Blasco,/marcos-blasco/profil/spieler/863915,marcos-blasco,24/03/2002,22,157,-,Lateral izquierdo,40104,izquierdo,07/07/2023,28633,2024,863915
592274,Manu Ribeiro,/manu-ribeiro/profil/spieler/592274,manu-ribeiro,28/07/2000,24,136,1.84,Lateral derecho,7323,derecho,07/08/2023,28633,2024,592274
227602,Jesús Rubio,/jesus-rubio/profil/spieler/227602,jesus-rubio,09/09/1994,29,5,1.68,Lateral derecho,41916, ,29/07/2024,28633,2024,227602
572706,Fernando Plascencia,/fernando-plascencia/profil/spieler/572706,fernando-plascencia,18/06/1999,25,110,1.72,Pivote,44772, ,01/07/2024,28633,2024,572706
741874,Miguel López,/miguel-lopez/profil/spieler/741874,miguel-lopez,18/01/1998,26,157,1.78,Pivote,10854,derecho,01/07/2024,28633,2024,741874
632452,Youssef El Ghazoui,/youssef-el-ghazoui/profil/spieler/632452,youssef-el-ghazoui,25/10/2000,23,107,1.84,Mediocentro,94192,derecho,26/08/2023,28633,2024,632452
720519,Pablo Molina,/pablo-molina/profil/spieler/720519,pablo-molina,30/10/2002,21,157,-,Mediocentro,12317, ,01/07/2023,28633,2024,720519
289250,Andrés Mohedano,/andres-mohedano/profil/spieler/289250,andres-mohedano,11/05/1996,28,157,1.81,Mediocentro,62573,derecho,01/01/2024,28633,2024,289250
73137,Marc Castells,/marc-castells/profil/spieler/73137,marc-castells,12/03/1990,34,157,1.85,Mediocentro,38456,derecho,09/08/2023,28633,2024,73137
1223740,Bilal El Bakkali Salah,/bilal-el-bakkali-salah/profil/spieler/1223740,bilal-el-bakkali-salah,29/11/2000,23,157,-,Interior izquierdo,41558, ,01/07/2024,28633,2024,1223740
720003,Alejandro Gómez,/alejandro-gomez/profil/spieler/720003,alejandro-gomez,25/06/2003,21,157,-,Extremo izquierdo,69015,derecho,26/07/2023,28633,2024,720003
930920,Jorge Bolivar,/jorge-bolivar/profil/spieler/930920,jorge-bolivar,18/07/1997,27,157,1.70,Extremo izquierdo,43454,derecho,20/01/2024,28633,2024,930920
1029759,Diether Vásquez,/diether-vasquez/profil/spieler/1029759,diether-vasquez,06/07/2003,21,133,1.72,Extremo derecho,44772, ,01/07/2024,28633,2024,1029759
1007020,Joaquinete,/joaquinete/profil/spieler/1007020,joaquinete,30/07/1997,27,157,-,Extremo derecho,30696, ,14/07/2023,28633,2024,1007020
841108,David Virgili,/david-virgili/profil/spieler/841108,david-virgili,30/09/1998,25,157,1.69,Extremo derecho,10854,izquierdo,01/07/2024,28633,2024,841108
293220,Alex Martínez,/alex-martinez/profil/spieler/293220,alex-martinez,10/10/1998,25,5,1.84,Extremo derecho,76662,ambidiestro,01/07/2024,28633,2024,293220
1186835,Victor Tellado,/victor-tellado/profil/spieler/1186835,victor-tellado,13/01/2004,20,157,1.85,Delantero centro,40270,derecho,01/07/2024,28633,2024,1186835
824200,Franco de Jesús,/franco-de-jesus/profil/spieler/824200,franco-de-jesus,11/04/2001,23,132,-,Delantero centro,25235, ,01/07/2023,28633,2024,824200
888425,Saúl Gracia,/saul-gracia/profil/spieler/888425,saul-gracia,11/04/2000,24,157,1.86,Portero,33303,derecho,19/08/2022,64780,2024,888425
1022312,Jure Marinovich,/jure-marinovich/profil/spieler/1022312,jure-marinovich,04/05/2000,24,9,1.87,Portero,40270,izquierdo,01/07/2024,64780,2024,1022312
716423,Emanuel,/emanuel/profil/spieler/716423,emanuel,10/11/2001,22,5,-,Portero,100967, ,01/07/2024,64780,2024,716423
569745,Mauro,/mauro/profil/spieler/569745,mauro,01/07/2002,22,5,1.84,Portero,64781,derecho,01/01/2024,64780,2024,569745
1149194,Ilde Serrano,/ilde-serrano/profil/spieler/1149194,ilde-serrano,13/01/1989,35,5,-,Portero,-, ,,64780,2024,1149194
793673,Álvaro San Miguel,/alvaro-san-miguel/profil/spieler/793673,alvaro-san-miguel,14/05/1997,27,157,1.85,Defensa central,28633,derecho,01/07/2024,64780,2024,793673
1101015,Francisco Galán,/francisco-galan/profil/spieler/1101015,francisco-galan,03/06/2000,24,157,1.84,Defensa central,40270, ,01/01/2024,64780,2024,1101015
1186839,Andrés Suárez,/andres-suarez/profil/spieler/1186839,andres-suarez,01/01/2004,20,157,-,Defensa central,40270, ,01/01/2024,64780,2024,1186839
633087,Adrià Cosialls,/adria-cosialls/profil/spieler/633087,adria-cosialls,30/01/2001,23,157,1.80,Lateral izquierdo,47420,izquierdo,01/08/2023,64780,2024,633087
841100,David Rodríguez,/david-rodriguez/profil/spieler/841100,david-rodriguez,02/07/1999,25,157,-,Lateral izquierdo,8397,izquierdo,01/07/2024,64780,2024,841100
564554,Aleix Cisteró,/aleix-cistero/profil/spieler/564554,aleix-cistero,25/06/1994,30,157,-,Lateral izquierdo,10854, ,31/07/2021,64780,2024,564554
618106,Sébastien Agüero,/sebastien-aguero/profil/spieler/618106,sebastien-aguero,17/08/1993,30,50,-,Lateral derecho,26326,derecho,20/08/2021,64780,2024,618106
634730,Álvaro Roncal,/alvaro-roncal/profil/spieler/634730,alvaro-roncal,25/12/2000,23,157,1.71,Lateral derecho,40270,derecho,01/07/2024,64780,2024,634730
976570,Christian,/christian/profil/spieler/976570,christian,14/08/1999,24,26,-,Centrocampista,62573, ,01/07/2024,64780,2024,976570
1040836,Yeray Carpio,/yeray-carpio/profil/spieler/1040836,yeray-carpio,04/02/2003,21,157,1.81,Mediocentro,76291,derecho,22/08/2023,64780,2024,1040836
399273,Íñigo Barrenetxea,/inigo-barrenetxea/profil/spieler/399273,inigo-barrenetxea,10/01/1994,30,157,1.79,Mediocentro,515,derecho,01/10/2023,64780,2024,399273
976759,Javi García,/javi-garcia/profil/spieler/976759,javi-garcia,05/07/2000,24,157,1.71,Mediocentro,62573,izquierdo,10/07/2024,64780,2024,976759
465959,Javi García,/javi-garcia/profil/spieler/465959,javi-garcia,21/11/1995,28,157,1.75,Mediocentro,50120,derecho,01/07/2024,64780,2024,465959
682625,David Valero,/david-valero/profil/spieler/682625,david-valero,22/02/1998,26,157,1.78,Mediocentro ofensivo,67752,izquierdo,01/08/2023,64780,2024,682625
890083,Miguel Gómez,/miguel-gomez/profil/spieler/890083,miguel-gomez,19/11/2000,23,157,1.79,Mediocentro ofensivo,21179,derecho,01/07/2023,64780,2024,890083
500275,Jordan Gutiérrez,/jordan-gutierrez/profil/spieler/500275,jordan-gutierrez,08/07/1998,26,8,1.69,Extremo derecho,28633,ambidiestro,25/01/2024,64780,2024,500275
500277,Predrag Muñoz,/predrag-munoz/profil/spieler/500277,predrag-munoz,30/05/1997,27,157,-,Extremo derecho,515, ,01/12/2023,64780,2024,500277
343714,Ayrton Páez,/ayrton-paez/profil/spieler/343714,ayrton-paez,16/01/1995,29,182,1.82,Delantero,14555,ambidiestro,01/07/2023,64780,2024,343714
982869,Marcel Ruiz,/marcel-ruiz/profil/spieler/982869,marcel-ruiz,01/01/2002,22,157,1.72,Delantero centro,64781, ,01/07/2024,64780,2024,982869
1229495,Teo Guillén,/teo-guillen/profil/spieler/1229495,teo-guillen,01/01/2002,22,157,-,Portero,69705, ,01/01/2024,64781,2023,1229495
569745,Mauro,/mauro/profil/spieler/569745,mauro,01/07/2002,21,5,1.84,Portero,62573,derecho,01/07/2023,64781,2023,569745
1231977,Martín Toro,/martin-toro/profil/spieler/1231977,martin-toro,13/08/2001,22,157,1.82,Portero,-,ambidiestro,,64781,2023,1231977
732130,Julián Lorenzo,/julian-lorenzo/profil/spieler/732130,julian-lorenzo,-,,9,-,Portero,515, ,01/01/2024,64781,2023,732130
889095,Sebastián Obregón,/sebastian-obregon/profil/spieler/889095,sebastian-obregon,16/01/1995,29,83,-,Portero,40270, ,01/09/2022,64781,2023,889095
1100281,Joel Giadas,/joel-giadas/profil/spieler/1100281,joel-giadas,11/06/2005,19,5,-,Defensa,11910, ,01/07/2023,64781,2023,1100281
864636,Facundo Bustos,/facundo-bustos/profil/spieler/864636,facundo-bustos,03/05/1990,34,9,1.87,Defensa central,75, ,01/07/2020,64781,2023,864636
1234229,Pedro Perez,/pedro-perez/profil/spieler/1234229,pedro-perez,-,,157,-,Defensa central,85557, ,01/01/2024,64781,2023,1234229
1083189,Wilmar,/wilmar/profil/spieler/1083189,wilmar,12/08/1991,32,83,-,Defensa central,41886, ,01/08/2023,64781,2023,1083189
974934,Isaac Caracuel,/isaac-caracuel/profil/spieler/974934,isaac-caracuel,-,,157,-,Defensa central,75, ,01/07/2019,64781,2023,974934
877381,Martín Zuquetti,/martin-zuquetti/profil/spieler/877381,martin-zuquetti,28/02/1995,29,9,-,Lateral izquierdo,26267,izquierdo,01/01/2022,64781,2023,877381
1061344,Patricio Basterrechea,/patricio-basterrechea/profil/spieler/1061344,patricio-basterrechea,02/02/1995,29,9,1.76,Lateral izquierdo,515, ,01/09/2023,64781,2023,1061344
388511,Javi López,/javi-lopez/profil/spieler/388511,javi-lopez,21/04/1990,34,157,1.80,Lateral izquierdo,40270,izquierdo,01/08/2023,64781,2023,388511
1073907,Mark Taiwo,/mark-taiwo/profil/spieler/1073907,mark-taiwo,30/04/2002,22,184,1.80,Lateral derecho,41761,derecho,01/06/2024,64781,2023,1073907
1186828,Facundo Mayo,/facundo-mayo/profil/spieler/1186828,facundo-mayo,18/07/1994,29,9,1.75,Lateral derecho,-,derecho,,64781,2023,1186828
567917,Jota,/jota/profil/spieler/567917,jota,20/11/1994,29,83,1.78,Lateral derecho,62573,derecho,01/07/2021,64781,2023,567917
973906,Jordi,/jordi/profil/spieler/973906,jordi,01/01/1999,25,5,-,Lateral derecho,10741, ,01/07/2022,64781,2023,973906
564598,Christián Paredes,/christian-paredes/profil/spieler/564598,christian-paredes,16/04/1987,37,133,1.77,Lateral derecho,515,derecho,01/01/2023,64781,2023,564598
1225733,Leonardo Salguero,/leonardo-salguero/profil/spieler/1225733,leonardo-salguero,21/02/1993,31,9,1.80,Centrocampista,75, ,01/01/2024,64781,2023,1225733
1099808,Juanpi,/juanpi/profil/spieler/1099808,juanpi,-,,157,-,Centrocampista,75, ,01/07/2022,64781,2023,1099808
1099811,Anthony Rojo,/anthony-rojo/profil/spieler/1099811,anthony-rojo,-,,157,-,Centrocampista,75, ,01/07/2022,64781,2023,1099811
1099804,Cristian Callejas,/cristian-callejas/profil/spieler/1099804,cristian-callejas,30/04/1996,28,83,1.72,Mediocentro,75, ,01/07/2022,64781,2023,1099804
1229496,Alex Dedame,/alex-dedame/profil/spieler/1229496,alex-dedame,29/06/1999,25,80,1.75,Mediocentro,75, ,01/01/2024,64781,2023,1229496
1186832,Monteros Paulino,/monteros-paulino/profil/spieler/1186832,monteros-paulino,07/06/1986,38,9,1.70,Mediocentro,11910,izquierdo,01/07/2023,64781,2023,1186832
569750,Daniel Cerqueira,/daniel-cerqueira/profil/spieler/569750,daniel-cerqueira,05/01/2003,21,5,-,Mediocentro,41886, ,01/08/2023,64781,2023,569750
565086,Andrés Briñez,/andres-brinez/profil/spieler/565086,andres-brinez,01/01/1996,28,83,-,Mediocentro ofensivo,40270,izquierdo,01/07/2022,64781,2023,565086
91776,Matías Mirabaje,/matias-mirabaje/profil/spieler/91776,matias-mirabaje,06/03/1989,35,179,1.79,Mediocentro ofensivo,515,izquierdo,01/10/2023,64781,2023,91776
643208,Dani Rojas,/dani-rojas/profil/spieler/643208,dani-rojas,09/07/1996,27,83,1.73,Extremo izquierdo,62573,derecho,01/01/2023,64781,2023,643208
1011520,Kabir Nath,/kabir-nath/profil/spieler/1011520,kabir-nath,22/09/2000,23,67,1.82,Extremo izquierdo,41761,derecho,01/01/2024,64781,2023,1011520
1225734,Emanuel Balentín,/emanuel-balentin/profil/spieler/1225734,emanuel-balentin,-,,9,-,Extremo izquierdo,75, ,01/01/2024,64781,2023,1225734
1229489,Uile,/uile/profil/spieler/1229489,uile,26/02/1998,26,26,-,Extremo izquierdo,64780, ,31/01/2024,64781,2023,1229489
293230,Josep Maria Tizón,/josep-maria-tizon/profil/spieler/293230,josep-maria-tizon,03/10/1997,26,5,-,Extremo izquierdo,40270,izquierdo,27/07/2023,64781,2023,293230
151504,Sebastián Gómez,/sebastian-gomez/profil/spieler/151504,sebastian-gomez,01/11/1983,40,5,1.76,Extremo izquierdo,26326,derecho,01/08/2023,64781,2023,151504
750802,Cristian Millán,/cristian-millan/profil/spieler/750802,cristian-millan,02/06/2003,21,5,-,Extremo izquierdo,26326, ,01/07/2023,64781,2023,750802
1234232,Thommy Bejarano,/thommy-bejarano/profil/spieler/1234232,thommy-bejarano,14/06/1999,25,66,-,Extremo derecho,21210, ,01/01/2024,64781,2023,1234232
982946,Álvaro del Ojo,/alvaro-del-ojo/profil/spieler/982946,alvaro-del-ojo,11/11/1998,25,157,1.70,Extremo derecho,79860,izquierdo,31/08/2023,64781,2023,982946
126356,Cristian Martínez,/cristian-martinez/profil/spieler/126356,cristian-martinez,16/10/1989,34,5,1.87,Extremo derecho,40270,derecho,01/08/2023,64781,2023,126356
724641,Eric Balastegui,/eric-balastegui/profil/spieler/724641,eric-balastegui,29/06/2003,21,5,-,Delantero centro,41886, ,01/07/2023,64781,2023,724641
938349,Rober,/rober/profil/spieler/938349,rober,19/09/1992,31,157,1.78,Delantero centro,26326,derecho,01/08/2023,64781,2023,938349
982869,Marcel Ruiz,/marcel-ruiz/profil/spieler/982869,marcel-ruiz,01/01/2002,22,157,1.72,Delantero centro,75, ,01/01/2024,64781,2023,982869
1102456,Amancio Serrano,/amancio-serrano/profil/spieler/1102456,amancio-serrano,31/05/1997,27,157,-,Delantero,85298, ,01/01/2023,64781,2023,1102456
974938,Matías Bellino,/matias-bellino/profil/spieler/974938,matias-bellino,-,,default,-,Delantero centro,75, ,01/07/2021,64781,2023,974938
1179709,Volodymyr Folvert,/volodymyr-folvert/profil/spieler/1179709,volodymyr-folvert,07/03/2004,20,177,-,Delantero,11910, ,08/01/2024,64781,2023,1179709
973940,Carlitos González,/carlitos-gonzalez/profil/spieler/973940,carlitos-gonzalez,25/09/1991,32,110,1.76,Delantero centro,24925, ,01/01/2023,64781,2023,973940
1219712,Ricardo Estrada,/ricardo-estrada/profil/spieler/1219712,ricardo-estrada,03/04/2000,24,110,-,Portero,515, ,01/01/2024,64779,2023,1219712
1058206,Fabio Galvarro,/fabio-galvarro/profil/spieler/1058206,fabio-galvarro,26/07/1994,29,23,1.87,Portero,35165,izquierdo,01/07/2023,64779,2023,1058206
871762,André Regly,/andre-regly/profil/spieler/871762,andre-regly,03/03/1995,29,26,1.84,Portero,11910,derecho,25/11/2023,64779,2023,871762
564791,Marcos Corredera,/marcos-corredera/profil/spieler/564791,marcos-corredera,01/01/1985,39,5,-,Portero,24925, ,01/08/2023,64779,2023,564791
742882,Christopher Izaguirre,/christopher-izaguirre/profil/spieler/742882,christopher-izaguirre,17/03/2001,23,110,1.80,Portero,103067, ,01/07/2023,64779,2023,742882
1186822,Jan Gracia,/jan-gracia/profil/spieler/1186822,jan-gracia,25/02/2004,20,157,1.80,Defensa central,-,derecho,,64779,2023,1186822
975989,Wagner Duarte Filho,/wagner-duarte-filho/profil/spieler/975989,wagner-duarte-filho,13/01/2000,24,26,1.80,Defensa central,11910,izquierdo,01/12/2023,64779,2023,975989
647166,Armando Castañeda,/armando-castaneda/profil/spieler/647166,armando-castaneda,17/08/1991,32,110,1.85,Defensa central,515, ,01/09/2022,64779,2023,647166
