id_jugador,nombre_competicion,jornada,fecha_partido,localidad,jugado_para,jugado_contra,resultado,temporada,minutos_jugados
809240,ROMP,Octavos de final,28/10/21,A,37239,11380,"3:0 ",2021,90
809240,RO2,2,10/08/21,H,37239,39835,"1:3 ",2021,90
809240,RO2,3,14/08/21,A,37239,20770,"0:0 ",2021,90
809240,RO2,4,21/08/21,H,37239,11380,"0:3 ",2021,90
809240,RO2,5,28/08/21,A,37239,78257,"1:0 ",2021,90
809240,RO2,6,11/09/21,H,37239,63536,"1:1 ",2021,90
809240,RO2,7,18/09/21,A,37239,36593,"3:1 ",2021,90
809240,RO2,8,28/09/21,H,37239,33966,"2:3 ",2021,90
809240,RO2,9,02/10/21,A,37239,61687,"3:0 ",2021,90
809240,RO2,10,16/10/21,H,37239,37624,"0:1 ",2021,90
809240,RO2,11,23/10/21,A,37239,13499,"3:0 ",2021,82
809240,RO2,12,31/10/21,H,37239,37255,"0:2 ",2021,90
809240,RO2,13,06/11/21,A,37239,9465,"4:1 ",2021,90
809240,RO2,14,20/11/21,H,37239,62129,"0:2 ",2021,90
809240,RO2,15,25/11/21,A,37239,15945,"0:0 ",2021,90
809240,RO2,16,04/12/21,H,37239,11376,"3:1 ",2021,90
809240,RO2,17,26/02/22,H,11380,13499,"4:1 ",2021,90
809240,RO2,18,05/03/22,A,11380,9465,"0:0 ",2021,90
809240,RO2,19,12/03/22,H,11380,15945,"0:1 ",2021,90
809240,R2AO,Grupo B,19/03/22,H,11380,62129,"0:3 ",2021,90
809240,R2AO,Grupo B,03/04/22,A,11380,36593,"3:4 ",2021,90
809240,R2AO,Grupo B,09/04/22,H,11380,13499,"5:0 ",2021,90
809240,R2AO,Grupo B,16/04/22,A,11380,34750,"0:1 ",2021,90
809240,R2AO,Grupo B,30/04/22,H,11380,63536,"4:1 ",2021,45
809240,SU20,Grupo 1,15/11/21,A,140,75,"7:0 ",2021,45
47583,RO1,1,24/07/10,A,4688,7074,"2:2 ",2010,90
47583,RO1,2,31/07/10,H,4688,13499,"1:1 ",2010,90
47583,RO1,3,09/08/10,A,4688,6425,"4:2 ",2010,90
47583,RO1,4,13/08/10,H,4688,8715,"3:0 ",2010,77
47583,RO1,16,20/11/10,A,4688,1007,"1:2 ",2010,90
47583,RO1,19,28/02/11,A,4688,13499,"1:0 ",2010,27
47583,RO1,24,05/04/11,H,4688,6429,"2:4 ",2010,90
47583,RO1,26,12/04/11,H,4688,8174,"1:1 ",2010,10
47583,RO1,27,15/04/11,A,4688,10442,"2:1 ",2010,21
47583,RO1,28,24/04/11,H,4688,4959,"0:0 ",2010,2
47583,RO1,34,21/05/11,A,4688,28835,"2:0 ",2010,52
47583,ROMP,Cuartos de final,10/11/10,A,4688,7769,"0:1 ",2010,36
47583,ROMP,Semifinales,20/04/11,H,4688,312,"0:2 ",2010,90
47583,ROMP,Semifinales,12/05/11,A,4688,312,"5:1 ",2010,90
47583,ROMP,Ronda intermedia,26/09/12,A,5267,4687,"1:0 ",2012,90
47583,RO2,2,08/09/12,A,5267,12682,"3:1 ",2012,67
47583,RO2,3,15/09/12,H,5267,12639,"3:0 ",2012,90
47583,RO2,4,22/09/12,A,5267,8818,"1:0 ",2012,90
47583,RO2,6,06/10/12,A,5267,36599,"2:1 ",2012,90
47583,RO2,7,13/10/12,H,5267,11378,"1:0 ",2012,90
47583,RO2,9,24/10/12,A,5267,15947,"4:0 ",2012,90
47583,RO2,10,27/10/12,H,5267,21475,"1:2 ",2012,90
47583,RO2,11,03/11/12,A,5267,12680,"4:1 ",2012,90
47583,RO2,12,10/11/12,H,5267,29700,"0:1 ",2012,79
47583,RO2,15,01/12/12,A,5267,31304,"2:5 ",2012,90
47583,RO2,17,16/03/13,H,5267,12682,"1:1 ",2012,90
47583,RO2,19,31/03/13,H,5267,8818,"0:2 ",2012,90
47583,RO2,21,13/04/13,H,5267,36599,"1:2 ",2012,90
47583,RO2,22,20/04/13,A,5267,11378,"4:1 ",2012,90
47583,RO2,24,04/05/13,H,5267,15947,"5:2 ",2012,90
47583,RO2,25,08/05/13,A,5267,21475,"1:2 ",2012,54
47583,RO2,26,11/05/13,H,5267,12680,"4:1 ",2012,70
47583,RO2,27,18/05/13,A,5267,29700,"1:1 ",2012,90
47583,RO2,28,25/05/13,H,5267,11376,"1:1 ",2012,90
47583,RO2,30,08/06/13,H,5267,31304,"3:1 ",2012,90
668238,TSP,Fase de clasificación,28/07/23,A,44559,33709,"0:1 ",2023,75
668238,TSP,1ª Ronda,15/08/23,H,44559,19083,"3:1 ",2023,45
668238,TSP,2° Ronda,29/08/23,H,44559,13753,"1:5 ",2023,45
668238,CZ3M,1,04/08/23,A,44559,70009,"0:3 ",2023,90
668238,CZ3M,2,11/08/23,H,44559,19083,"1:0 ",2023,80
668238,CZ3M,3,19/08/23,A,44559,64210,"0:4 ",2023,58
668238,CZ3M,4,25/08/23,H,44559,46942,"0:0 ",2023,84
668238,CZ3M,5,01/09/23,A,44559,13749,"0:1 ",2023,89
668238,CZ3M,6,08/09/23,H,44559,56737,"0:5 ",2023,90
668238,CZ3M,17,13/09/23,A,44559,63953,"2:0 ",2023,90
668238,CZ3M,7,16/09/23,A,44559,46811,"1:0 ",2023,71
668238,CZ3M,8,22/09/23,H,44559,24332,"2:2 ",2023,83
668238,CZ3M,10,06/10/23,H,44559,8943,"2:1 ",2023,85
668238,CZ3M,11,14/10/23,A,44559,1734,"0:4 ",2023,87
668238,CZ3M,12,22/10/23,H,44559,36862,"2:1 ",2023,90
668238,CZ3M,13,29/10/23,A,44559,6201,"0:1 ",2023,87
668238,CZ3M,15,11/11/23,A,44559,804,"1:2 ",2023,60
668238,CZ3M,16,17/11/23,H,44559,8684,"1:0 ",2023,90
668238,CZ3M,14,22/11/23,A,44559,13905,"1:1 ",2023,90
668238,CZ3M,18,10/03/24,H,44559,70009,"0:1 ",2023,90
668238,CZ3M,20,22/03/24,H,44559,64210,"0:1 ",2023,86
668238,CZ3M,23,12/04/24,A,44559,56737,"0:1 ",2023,64
668238,CZ3M,24,19/04/24,H,44559,46811,"2:1 ",2023,21
668238,CZ3M,27,12/05/24,A,44559,8943,"3:0 ",2023,45
668238,CZ3M,28,17/05/24,H,44559,1734,"2:0 ",2023,83
668238,CZ3M,34,21/05/24,H,44559,63953,"1:0 ",2023,45
668238,CZ3M,29,25/05/24,A,44559,36862,"1:2 ",2023,90
668238,CZ3M,30,31/05/24,H,44559,6201,"1:3 ",2023,90
668238,CZ3M,31,07/06/24,H,44559,13905,"2:2 ",2023,90
668238,CZ3M,32,12/06/24,H,44559,804,"0:3 ",2023,76
195619,ISL,Grupo 3,16/02/14,H,5849,21875,"2:2 ",2013,7
195619,ISL,Grupo 3,23/02/14,H,5849,21879,"4:0 ",2013,9
195619,ISL,Grupo 3,06/03/14,H,5849,1033,"1:0 ",2013,5
195619,IS1,22,01/10/11,A,5849,3832,"2:1 ",2010,17
311215,KOP1,Octavos de final,04/02/23,A,22682,34429,"1:0 ",2022,90
311215,KOP1,Cuartos de final,15/03/23,H,22682,29053,"1:5 ",2022,90
311215,KO1,1,13/08/22,H,22682,33741,"2:2 ",2022,74
311215,KO1,2,20/08/22,A,22682,33206,"2:2 ",2022,90
311215,KO1,4,27/08/22,A,22682,29053,"3:1 ",2022,68
311215,KO1,5,03/09/22,H,22682,80996,"2:3 ",2022,37
311215,KO1,8,18/09/22,H,22682,46887,"3:0 ",2022,65
311215,KO1,9,02/10/22,A,22682,1918,"2:2 ",2022,90
311215,KO1,10,08/10/22,A,22682,33741,"3:1 ",2022,90
311215,KO1,11,16/10/22,H,22682,33206,"3:3 ",2022,77
311215,KO1,12,20/10/22,A,22682,28082,"2:0 ",2022,77
311215,KO1,13,23/10/22,H,22682,29053,"1:1 ",2022,90
311215,KO1,14,29/10/22,A,22682,80996,"4:0 ",2022,74
311215,KO1,16,08/11/22,A,22682,29051,"2:3 ",2022,69
311215,KO1,18,27/11/22,H,22682,1918,"0:3 ",2022,90
311215,KO1,19,12/02/23,H,22682,33741,"1:0 ",2022,76
311215,KO1,20,18/02/23,A,22682,33206,"2:1 ",2022,90
311215,KO1,21,23/02/23,H,22682,28082,"0:1 ",2022,86
311215,KO1,22,26/02/23,A,22682,29053,"1:0 ",2022,89
311215,KO1,24,08/03/23,A,22682,19697,"1:2 ",2022,90
311215,KO1,25,11/03/23,H,22682,29051,"0:1 ",2022,90
311215,KO1,27,01/04/23,A,22682,1918,"4:1 ",2022,57
311215,KO1,28,08/04/23,A,22682,33741,"1:1 ",2022,1
311215,KO1,30,23/04/23,A,22682,28082,"7:2 ",2022,45
311215,KO1,32,03/05/23,A,22682,80996,"1:0 ",2022,75
311215,KO1,33,06/05/23,H,22682,19697,"3:1 ",2022,38
311215,KO1,35,21/05/23,A,22682,46887,"3:1 ",2022,32
809240,FS,5,11/11/21,H,140,135,"2:1 ",2020,90
809240,R2AP,1,03/04/21,H,37239,39835,"0:0 ",2020,90
809240,R2AP,2,11/04/21,A,37239,455,"4:1 ",2020,90
809240,R2AP,3,14/04/21,H,37239,11390,"1:5 ",2020,90
809240,R2AP,4,19/04/21,A,37239,37255,"1:2 ",2020,90
809240,R2AP,5,26/04/21,H,37239,1007,"1:1 ",2020,90
809240,R2AP,6,30/04/21,A,37239,39835,"2:1 ",2020,90
809240,R2AP,7,07/05/21,H,37239,455,"3:2 ",2020,90
809240,R2AP,8,12/05/21,A,37239,11390,"1:1 ",2020,90
809240,R2AP,9,17/05/21,H,37239,37255,"0:2 ",2020,90
809240,R2AP,10,23/05/21,A,37239,1007,"0:0 ",2020,90
809240,RO2,1,29/08/20,A,37239,84065,"0:1 ",2020,90
809240,RO2,2,05/09/20,H,37239,56365,"3:0 ",2020,90
809240,RO2,3,12/09/20,A,37239,1007,"2:1 ",2020,90
809240,RO2,5,26/09/20,A,37239,9465,"0:1 ",2020,90
809240,RO2,6,03/10/20,H,37239,13842,"3:2 ",2020,90
809240,RO2,8,17/10/20,H,37239,11380,"0:2 ",2020,90
809240,RO2,9,24/10/20,A,37239,29700,"2:2 ",2020,90
809240,RO2,7,28/10/20,A,37239,39835,"1:1 ",2020,90
809240,RO2,10,31/10/20,H,37239,37624,"1:0 ",2020,90
809240,RO2,11,07/11/20,A,37239,8715,"1:2 ",2020,90
809240,RO2,13,21/11/20,A,37239,15945,"2:1 ",2020,90
809240,RO2,14,25/11/20,H,37239,11390,"1:0 ",2020,90
809240,RO2,12,01/12/20,H,37239,37206,"1:1 ",2020,90
809240,RO2,15,08/12/20,A,37239,6429,"2:1 ",2020,90
809240,RO2,16,20/02/21,H,37239,63536,"1:1 ",2020,90
809240,RO2,17,27/02/21,A,37239,4686,"0:1 ",2020,90
809240,RO2,18,07/03/21,H,37239,34750,"2:2 ",2020,90
809240,RO2,20,21/03/21,A,37239,455,"4:0 ",2020,45
809240,RO2,21,28/03/21,H,37239,62129,"2:1 ",2020,90
809240,RORE,Repechaje - Ida,29/05/21,H,37239,40843,"1:2 ",2020,90
809240,RORE,Repechaje - Vuelta,03/06/21,A,37239,40843,"4:0 ",2020,54
47583,ROMP,4º Ronda,27/08/13,A,1007,41278,"1:2 ",2013,120
47583,ROMP,5º Ronda,11/09/13,A,1007,11147,"1:2 ",2013,90
47583,ROMP,Ronda intermedia,25/09/13,H,1007,9465,"0:1 ",2013,90
47583,RO2B,1,07/09/13,A,1007,6467,"1:1 ",2013,45
47583,RO2B,2,14/09/13,H,1007,40812,"0:0 ",2013,90
47583,RO2B,3,21/09/13,A,1007,40504,"0:1 ",2013,90
47583,RO2B,4,28/09/13,H,1007,34766,"2:0 ",2013,90
47583,RO2B,5,05/10/13,A,1007,1497,"1:1 ",2013,90
47583,RO2B,6,12/10/13,H,1007,11147,"1:0 ",2013,90
47583,RO2B,7,19/10/13,A,1007,11390,"2:1 ",2013,83
47583,RO2B,8,26/10/13,H,1007,4688,"1:0 ",2013,90
47583,RO2B,9,01/11/13,A,1007,952,"1:1 ",2013,90
47583,RO2B,10,06/11/13,A,1007,36594,"1:0 ",2013,90
47583,RO2B,11,10/11/13,H,1007,16650,"0:0 ",2013,90
47583,RO2B,12,16/11/13,H,1007,6467,"0:3 ",2013,90
47583,RO2B,13,23/11/13,A,1007,40812,"3:0 ",2013,75
47583,RO2B,14,30/11/13,H,1007,40504,"0:3 ",2013,64
47583,RO2B,16,08/03/14,H,1007,1497,"0:3 ",2013,60
47583,RO2B,17,15/03/14,A,1007,11147,"3:0 ",2013,90
47583,RO2B,18,21/03/14,H,1007,11390,"0:3 ",2013,90
668238,TSP,Fase de clasificación,26/07/24,A,44559,19030,"1:3 ",2024,50
668238,CZ3M,4,27/08/22,A,13716,36862,"3:0 ",2022,90
668238,CZ3M,17,31/08/22,H,13716,63953,"0:2 ",2022,90
668238,CZ3M,5,04/09/22,H,13716,3795,"1:4 ",2022,90
668238,CZ3M,6,09/09/22,A,13716,36757,"3:3 ",2022,90
668238,CZ3M,7,16/09/22,H,13716,44559,"1:1 ",2022,90
668238,CZ3M,8,25/09/22,A,13716,5545,"2:4 ",2022,90
668238,CZ3M,9,02/10/22,H,13716,8684,"1:5 ",2022,79
668238,CZ3M,10,08/10/22,A,13716,59763,"2:1 ",2022,45
668238,CZ3M,11,16/10/22,H,13716,13749,"3:0 ",2022,90
668238,CZ3M,12,22/10/22,A,13716,19083,"1:1 ",2022,90
668238,CZ3M,13,28/10/22,H,13716,24332,"1:1 ",2022,78
668238,CZ3M,14,05/11/22,A,13716,1734,"3:0 ",2022,90
668238,CZ3M,15,13/11/22,H,13716,46811,"1:2 ",2022,90
668238,CZ3M,16,20/11/22,A,13716,6201,"3:2 ",2022,90
668238,CZ3M,20,19/03/23,H,44559,46811,"1:3 ",2022,90
668238,CZ3M,21,26/03/23,A,44559,6201,"3:1 ",2022,90
668238,CZ3M,22,02/04/23,H,44559,63953,"0:1 ",2022,90
668238,CZ3M,23,07/04/23,A,44559,46942,"2:1 ",2022,90
668238,CZ3M,18,18/04/23,H,44559,24332,"1:3 ",2022,89
668238,CZ3M,25,22/04/23,A,44559,8685,"0:1 ",2022,90
668238,CZ3M,26,28/04/23,H,44559,36862,"4:3 ",2022,90
668238,CZ3M,27,06/05/23,A,44559,3795,"3:1 ",2022,90
668238,CZ3M,19,16/05/23,A,44559,1734,"1:3 ",2022,90
668238,CZ3M,29,19/05/23,H,44559,8943,"2:0 ",2022,90
668238,CZ3M,34,23/05/23,A,44559,19083,"6:1 ",2022,90
668238,CZ3M,30,28/05/23,A,44559,5545,"0:0 ",2022,90
668238,CZ3M,31,02/06/23,H,44559,8684,"1:2 ",2022,90
668238,CZ3M,24,06/06/23,H,44559,13716,"4:0 ",2022,76
668238,CZ3M,32,10/06/23,A,44559,59763,"3:3 ",2022,27
668238,CZ3M,33,13/06/23,H,44559,13749,"1:3 ",2022,80
668238,CZ3M,4,20/08/21,H,13716,46811,"2:5 ",2021,57
668238,CZ3M,5,29/08/21,A,13716,5545,"4:0 ",2021,81
668238,CZ3M,6,03/09/21,H,13716,59763,"0:2 ",2021,90
668238,CZ3M,17,08/09/21,H,13716,19083,"2:3 ",2021,90
668238,CZ3M,7,11/09/21,A,13716,13776,"2:2 ",2021,90
668238,CZ3M,8,19/09/21,H,13716,8788,"2:2 ",2021,90
668238,CZ3M,9,25/09/21,A,13716,18964,"2:2 ",2021,90
668238,CZ3M,10,01/10/21,A,13716,8684,"2:1 ",2021,90
668238,CZ3M,11,10/10/21,H,13716,36862,"3:4 ",2021,90
668238,CZ3M,12,17/10/21,A,13716,6201,"2:4 ",2021,90
668238,CZ3M,13,24/10/21,H,13716,8943,"4:2 ",2021,90
668238,CZ3M,14,30/10/21,A,13716,44559,"2:3 ",2021,7
668238,CZ3M,15,07/11/21,H,13716,1734,"4:1 ",2021,90
668238,CZ3M,16,13/11/21,A,13716,6038,"3:3 ",2021,90
668238,CZ3M,18,06/03/22,H,13716,3795,"1:2 ",2021,90
668238,CZ3M,19,13/03/22,A,13716,36757,"3:0 ",2021,90
668238,CZ3M,20,20/03/22,H,13716,24332,"0:3 ",2021,90
668238,CZ3M,21,27/03/22,A,13716,46811,"0:4 ",2021,90
668238,CZ3M,22,01/04/22,H,13716,5545,"2:1 ",2021,90
668238,CZ3M,23,09/04/22,A,13716,59763,"0:3 ",2021,87
668238,CZ3M,24,15/04/22,H,13716,13776,"5:0 ",2021,84
668238,CZ3M,25,24/04/22,A,13716,8788,"0:3 ",2021,80
668238,CZ3M,33,27/04/22,H,13716,6038,"1:4 ",2021,90
668238,CZ3M,27,08/05/22,H,13716,8684,"0:7 ",2021,90
668238,CZ3M,28,14/05/22,A,13716,36862,"3:1 ",2021,86
668238,CZ3M,29,20/05/22,H,13716,6201,"1:1 ",2021,90
668238,CZ3M,34,25/05/22,A,13716,19083,"3:0 ",2021,90
668238,CZ3M,30,29/05/22,A,13716,8943,"0:0 ",2021,90
668238,CZ3M,31,03/06/22,H,13716,44559,"4:3 ",2021,69
668238,CZ3M,32,11/06/22,A,13716,1734,"1:3 ",2021,90
47583,RO2,1,19/08/11,H,22964,99029,"2:0 ",2011,90
47583,RO2,2,28/08/11,A,22964,11376,"4:0 ",2011,90
47583,RO2,3,03/09/11,A,22964,34763,"3:0 ",2011,90
47583,RO2,4,10/09/11,H,22964,33966,"0:0 ",2011,90
47583,RO2,5,17/09/11,A,22964,3533,"1:0 ",2011,90
47583,RO2B,19,04/04/12,A,30034,34767,"1:0 ",2011,54
47583,RO2B,20,08/04/12,H,30034,952,"3:0 ",2011,2
47583,RO2B,23,25/04/12,A,30034,12680,"0:0 ",2011,71
47583,RO2B,25,05/05/12,A,30034,2418,"1:1 ",2011,90
47583,RO2B,26,13/05/12,H,30034,11222,"2:0 ",2011,45
47583,RO2B,28,19/05/12,H,30034,11147,"2:0 ",2011,59
47583,RO2B,29,25/05/12,A,30034,1497,"1:2 ",2011,90
47583,RO2B,30,01/06/12,H,30034,4688,"0:0 ",2011,66
668238,TSP,1ª Ronda,26/08/20,A,19083,43084,"0:1 ",2020,90
668238,TSP,2° Ronda,15/09/20,H,19083,46811,"1:2 ",2020,90
668238,CZ3M,1,08/08/20,A,19083,6038,"0:2 ",2020,90
668238,CZ3M,2,14/08/20,A,19083,44559,"0:3 ",2020,90
668238,CZ3M,3,21/08/20,H,19083,6201,"2:3 ",2020,90
668238,CZ3M,4,29/08/20,A,19083,56669,"0:3 ",2020,90
668238,CZ3M,5,02/09/20,A,19083,13716,"3:4 ",2020,90
668238,CZ3M,6,09/09/20,H,19083,3795,"1:2 ",2020,45
668238,CZ3M,7,12/09/20,H,19083,24332,"2:6 ",2020,81
668238,CZ3M,10,04/10/20,A,19083,5545,"0:1 ",2020,90
668238,CZ3M,9,07/10/20,H,19083,36862,"3:1 ",2020,90
668238,CZ3M,11,10/10/20,H,19083,87212,"1:2 ",2020,45
668238,CZJ2,1,31/03/19,A,6201,8943,"1:1 ",2018,90
668238,CZJ2,2,08/04/19,H,6201,8751,"1:2 ",2018,45
668238,CZ21,1,24/07/18,A,6201,8788,"1:2 ",2018,45
668238,CZ21,2,29/07/18,H,6201,6038,"2:3 ",2018,30
668238,CZ21,3,06/08/18,A,6201,56737,"1:0 ",2018,90
668238,CZ21,4,14/08/18,H,6201,8943,"3:1 ",2018,73
668238,CZ21,5,21/08/18,A,6201,5545,"3:3 ",2018,45
668238,CZ21,6,26/08/18,H,6201,804,"7:0 ",2018,64
668238,CZ21,7,02/09/18,A,6201,5225,"2:3 ",2018,90
668238,CZ21,8,18/09/18,A,6201,6038,"6:0 ",2018,90
668238,CZ21,9,23/09/18,H,6201,56737,"1:0 ",2018,90
668238,CZ21,10,01/10/18,A,6201,8943,"4:0 ",2018,90
668238,CZ21,11,07/10/18,H,6201,5545,"1:1 ",2018,90
668238,CZ21,12,21/10/18,A,6201,804,"2:7 ",2018,90
668238,CZ21,13,28/10/18,H,6201,5225,"5:2 ",2018,90
668238,CZ21,14,04/11/18,H,6201,8788,"5:1 ",2018,90
668238,CZ21,15,12/11/18,H,6201,8788,"1:3 ",2018,90
668238,CZ21,16,25/11/18,A,6201,8943,"4:0 ",2018,90
668238,CZ21,18,18/02/19,H,6201,804,"1:1 ",2018,90
668238,CZ21,19,25/02/19,H,6201,5225,"1:1 ",2018,90
668238,CZ21,20,03/03/19,A,6201,6038,"3:0 ",2018,90
668238,CZ21,21,11/03/19,H,6201,5545,"2:1 ",2018,45
668238,CZ21,22,17/03/19,A,6201,56737,"0:2 ",2018,90
668238,TS2,20,04/06/20,H,8685,5225,"2:3 ",2019,45
668238,TS2,21,07/06/20,A,8685,1496,"2:1 ",2019,90
668238,TS2,22,11/06/20,H,8685,13299,"0:2 ",2019,61
668238,TS2,23,14/06/20,A,8685,11117,"4:0 ",2019,90
668238,TS2,26,24/06/20,A,8685,450,"4:0 ",2019,2
668238,TS2,27,28/06/20,H,8685,24325,"2:2 ",2019,52
668238,TS2,25,02/07/20,H,8685,804,"5:2 ",2019,90
668238,TS2,28,06/07/20,A,8685,8541,"3:1 ",2019,90
668238,TS2,29,11/07/20,H,8685,1897,"1:4 ",2019,59
668238,CZ3M,1,03/08/19,A,6201,59763,"1:1 ",2019,76
668238,CZ3M,2,11/08/19,H,6201,46811,"1:1 ",2019,85
668238,CZ3M,3,17/08/19,A,6201,13753,"1:1 ",2019,90
668238,CZ3M,4,23/08/19,A,6201,44559,"3:2 ",2019,45
668238,CZ3M,5,01/09/19,H,6201,5545,"6:0 ",2019,10
668238,CZ3M,6,04/09/19,H,6201,24332,"2:2 ",2019,90
668238,CZ3M,7,07/09/19,A,6201,18964,"0:4 ",2019,81
668238,CZ3M,8,15/09/19,H,6201,36757,"4:2 ",2019,90
668238,CZ3M,9,20/09/19,A,6201,3795,"0:2 ",2019,3
668238,CZ3M,10,29/09/19,H,6201,6038,"1:2 ",2019,45
668238,CZ3M,11,05/10/19,A,6201,36862,"1:0 ",2019,32
668238,CZ3M,12,13/10/19,H,6201,87212,"0:1 ",2019,82
668238,CZ3M,13,19/10/19,A,6201,56669,"0:1 ",2019,60
668238,CZ3M,15,02/11/19,A,6201,8943,"0:1 ",2019,90
668238,CZ3M,16,09/11/19,H,6201,13716,"4:0 ",2019,90
668238,CZ3M,17,16/11/19,A,6201,1734,"1:4 ",2019,90
668238,CZ21,1,30/07/17,H,6201,6038,"0:4 ",2017,31
668238,CZ21,5,28/08/17,H,6201,7975,"3:3 ",2017,21
668238,CZ21,7,10/09/17,A,6201,5545,"3:3 ",2017,23
668238,CZ21,9,24/09/17,H,6201,8943,"2:1 ",2017,8
311215,KOP1,Octavos de final,03/02/24,H,34429,80996,"1:3 ",2023,90
311215,KO1,1,12/08/23,A,34429,1918,"3:1 ",2023,64
311215,KO1,2,20/08/23,A,34429,28082,"2:0 ",2023,90
311215,KO1,3,26/08/23,H,34429,29053,"1:0 ",2023,80
311215,KO1,5,16/09/23,H,34429,33206,"0:3 ",2023,45
311215,KO1,6,24/09/23,A,34429,19587,"3:5 ",2023,90
311215,KO1,7,28/09/23,H,34429,33741,"0:2 ",2023,81
311215,KO1,8,01/10/23,A,34429,46887,"1:1 ",2023,90
311215,KO1,9,07/10/23,H,34429,43298,"3:0 ",2023,90
311215,KO1,10,21/10/23,H,34429,1918,"0:0 ",2023,90
311215,KO1,11,29/10/23,H,34429,28082,"0:3 ",2023,90
311215,KO1,12,01/11/23,A,34429,29053,"2:1 ",2023,90
311215,KO1,13,04/11/23,H,34429,80996,"0:0 ",2023,90
311215,KO1,14,11/11/23,A,34429,33206,"1:0 ",2023,90
311215,KO1,15,27/11/23,H,34429,19587,"2:1 ",2023,90
311215,KO1,16,03/12/23,A,34429,33741,"3:1 ",2023,25
311215,KO1,17,10/12/23,H,34429,46887,"1:0 ",2023,90
311215,KO1,18,16/12/23,A,34429,43298,"0:1 ",2023,85
311215,KO1,19,11/02/24,A,34429,1918,"2:0 ",2023,90
311215,KO1,20,16/02/24,A,34429,28082,"2:2 ",2023,90
311215,KO1,22,24/02/24,A,34429,80996,"2:1 ",2023,80
311215,KO1,23,02/03/24,H,34429,33206,"0:1 ",2023,90
311215,KO1,24,10/03/24,A,34429,19587,"0:2 ",2023,90
311215,KO1,25,13/03/24,H,34429,33741,"0:1 ",2023,90
311215,KO1,26,17/03/24,A,34429,46887,"1:0 ",2023,90
311215,KO1,27,31/03/24,H,34429,43298,"1:0 ",2023,90
311215,KO1,28,07/04/24,H,34429,1918,"0:0 ",2023,90
311215,KO1,29,13/04/24,H,34429,28082,"0:2 ",2023,90
311215,KO1,30,20/04/24,A,34429,29053,"1:1 ",2023,90
311215,KO1,32,05/05/24,A,34429,33206,"3:2 ",2023,19
311215,KO1,33,09/05/24,H,34429,19587,"4:1 ",2023,67
311215,KO1,34,12/05/24,A,34429,33741,"0:0 ",2023,90
311215,KO1,35,18/05/24,H,34429,46887,"3:2 ",2023,90
311215,KO1,36,25/05/24,A,34429,43298,"0:3 ",2023,58
311215,U17Q,Grupo 9,10/10/17,A,244,122,"3:1 ",2017,80
311215,U17Q,Grupo 9,13/10/17,A,244,191,"2:0 ",2017,53
311215,KO1,2,25/08/19,A,22682,28476,"1:1 ",2019,1
311215,KO1,11,23/10/19,H,22682,29051,"1:0 ",2019,90
311215,KO1,24,14/06/20,H,22682,33741,"0:2 ",2019,16
311215,KO1,25,21/06/20,A,22682,28082,"3:1 ",2019,90
311215,KO1,31,18/07/20,H,22682,33206,"5:4 ",2019,80
311215,KO1,33,26/07/20,H,22682,1918,"2:1 ",2019,90
311215,KOP1,Octavos de final,10/02/21,H,22682,29051,"4:0 ",2020,90
311215,KOP1,Cuartos de final,18/03/21,H,22682,33206,"1:2 ",2020,58
311215,KO1,1,18/09/20,H,22682,81007,"0:2 ",2020,57
311215,KO1,4,30/09/20,H,22682,1918,"1:0 ",2020,21
311215,KO1,5,03/10/20,A,22682,14617,"2:1 ",2020,45
311215,KO1,2,14/10/20,A,22682,33741,"1:0 ",2020,19
311215,KO1,7,21/10/20,A,22682,29053,"0:0 ",2020,15
311215,KO1,9,28/10/20,A,22682,19697,"2:1 ",2020,45
311215,KO1,11,04/11/20,H,22682,33741,"0:1 ",2020,23
311215,KO1,12,10/11/20,A,22682,33206,"5:0 ",2020,90
311215,KO1,19,15/02/21,H,22682,81007,"1:1 ",2020,90
311215,KO1,21,24/02/21,H,22682,33206,"1:0 ",2020,49
311215,KO1,22,27/02/21,H,22682,1918,"1:2 ",2020,51
311215,KO1,23,05/03/21,A,22682,14617,"1:2 ",2020,90
311215,KO1,25,14/03/21,A,22682,29053,"2:1 ",2020,90
311215,KO1,30,25/04/21,A,22682,33206,"2:1 ",2020,6
311215,KO1,31,28/04/21,A,22682,1918,"3:1 ",2020,45
313120,ROMP,Octavos de final,13/12/16,H,11376,40812,"0:2 ",2016,4
313120,RO2,1,05/08/17,H,11376,39835,"2:3 ",2017,55
313120,RO2,2,11/08/17,A,11376,41535,"4:4 ",2017,81
313120,RO2,3,19/08/17,H,11376,36599,"9:1 ",2017,90
313120,RO2,4,23/08/17,A,11376,34768,"3:4 ",2017,90
313120,RO2,5,26/08/17,H,11376,34750,"2:2 ",2017,90
313120,RO2,6,01/09/17,A,11376,16650,"2:1 ",2017,90
313120,RO2,7,09/09/17,H,11376,36594,"0:1 ",2017,90
313120,RO2,8,16/09/17,H,11376,41278,"3:1 ",2017,66
313120,RO2,10,30/09/17,H,11376,37624,"2:1 ",2017,73
313120,RO2,11,07/10/17,A,11376,21475,"2:1 ",2017,45
313120,RO2,12,14/10/17,H,11376,11390,"2:2 ",2017,69
313120,RO2,20,02/12/17,A,11376,39835,"2:1 ",2017,55
313120,RO2,21,09/12/17,H,11376,41535,"1:4 ",2017,78
313120,RO2,25,19/03/18,H,11390,39835,"1:1 ",2017,84
